# VENDORED MIRROR -- do not hand-edit.
# regenerate: python3 tools/pf_regen_lua_message_catalog.py
# source: pf_bridge/gamedata/tables/TEXTDATA_TH__MESSAGE.tsv
# source_sha256: 002f3145cc6f53c70fd2d3fda81d492d0db1574bf0fc07285606497632d08609
# source_rows: 907
# pulled: 2026-09-07
# message_text is \uXXXX-escaped so this file stays pure ASCII;
# decode with lua_api.message.unescape_message_text().
message_id	message_type	notify_type	message_text
378	4	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49\u0e44\u0e21\u0e48\u0e08\u0e33\u0e40\u0e1b\u0e47\u0e19\u0e15\u0e49\u0e2d\u0e07\u0e17\u0e33\u0e01\u0e32\u0e23\u0e25\u0e47\u0e2d\u0e01!
379	4	0	\u0e40\u0e27\u0e25\u0e32\u0e01\u0e32\u0e23\u0e1b\u0e25\u0e14\u0e25\u0e47\u0e2d\u0e04: $V1  \u0e27\u0e31\u0e19 $V2 \u0e0a\u0e31\u0e48\u0e27\u0e42\u0e21\u0e07 $V3 \u0e19\u0e32\u0e17\u0e35 $V4 \u0e27\u0e34\u0e19\u0e32\u0e17\u0e35
380	36	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e17\u0e35\u0e48\u0e25\u0e47\u0e2d\u0e04\u0e44\u0e27\u0e49\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e0b\u0e37\u0e49\u0e2d\u0e02\u0e32\u0e22\u0e2b\u0e23\u0e37\u0e2d\u0e17\u0e33\u0e43\u0e2b\u0e49\u0e40\u0e01\u0e34\u0e14\u0e04\u0e27\u0e32\u0e21\u0e2a\u0e39\u0e0d\u0e40\u0e2a\u0e35\u0e22\u0e44\u0e14\u0e49!
381	4	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e16\u0e39\u0e01\u0e25\u0e47\u0e2d\u0e04\u0e2d\u0e22\u0e39\u0e48 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e17\u0e34\u0e49\u0e07\u0e44\u0e14\u0e49!
382	4	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49\u0e16\u0e39\u0e01\u0e1b\u0e25\u0e14\u0e25\u0e47\u0e2d\u0e04\u0e41\u0e25\u0e49\u0e27 \u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e23\u0e2d\u0e2d\u0e35\u0e01 $V1 \u0e27\u0e31\u0e19 $V2 \u0e0a\u0e31\u0e48\u0e27\u0e42\u0e21\u0e07 $V3 \u0e19\u0e32\u0e17\u0e35 $V4 \u0e27\u0e34\u0e19\u0e32\u0e17\u0e35 \u0e08\u0e36\u0e07\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e1b\u0e25\u0e14\u0e25\u0e47\u0e2d\u0e04\u0e44\u0e14\u0e49
383	2	0	\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19 HP \u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27!
384	2	0	\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e0a\u0e48\u0e27\u0e22\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e1c\u0e39\u0e49\u0e2d\u0e37\u0e48\u0e19\u0e44\u0e14\u0e49!
385	2	0	\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e2b\u0e48\u0e32\u0e07\u0e08\u0e32\u0e01\u0e04\u0e39\u0e48\u0e0a\u0e48\u0e27\u0e22\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e43\u0e19\u0e1a\u0e23\u0e34\u0e40\u0e27\u0e13 2 \u0e40\u0e21\u0e15\u0e23!
386	2	0	\u0e21\u0e35\u0e04\u0e19\u0e2d\u0e37\u0e48\u0e19\u0e0a\u0e48\u0e27\u0e22\u0e2d\u0e22\u0e39\u0e48\u0e41\u0e25\u0e49\u0e27!
387	2	0	\u0e14\u0e33\u0e40\u0e19\u0e34\u0e19\u0e01\u0e32\u0e23\u0e0a\u0e48\u0e27\u0e22\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27!
388	1	0	 [\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19] $V1 \u0e2d\u0e2d\u0e19\u0e44\u0e25\u0e19\u0e4c\u0e41\u0e25\u0e49\u0e27!
389	1	0	 [\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19] $V1 \u0e2d\u0e2d\u0e1f\u0e44\u0e25\u0e19\u0e4c\u0e41\u0e25\u0e49\u0e27!
390	1	0	 [\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19] $V1 \u0e15\u0e32\u0e22\u0e41\u0e25\u0e49\u0e27!
391	1	0	 [\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19] $V1 \u0e23\u0e39\u0e49\u0e2a\u0e36\u0e01 [$V2] 
392	9	2	 [\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19] $V1 \u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e04\u0e27\u0e32\u0e21\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 [$V2] 
393	3	0	\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49\u0e17\u0e33\u0e01\u0e32\u0e23\u0e15\u0e35\u0e1a\u0e27\u0e01\u0e16\u0e36\u0e07\u0e40\u0e25\u0e40\u0e27\u0e25\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27!
394	3	0	\u0e40\u0e25\u0e40\u0e27\u0e25\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e1d\u0e31\u0e07\u0e1b\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e44\u0e14\u0e49!
395	35	0	\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e21\u0e35\u0e01\u0e32\u0e23\u0e2a\u0e48\u0e07\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e2b\u0e23\u0e37\u0e2d\u0e40\u0e07\u0e34\u0e19\u0e43\u0e14\u0e46\u0e17\u0e31\u0e49\u0e07\u0e2a\u0e34\u0e49\u0e19!
396	35	0	\u0e40\u0e01\u0e34\u0e19\u0e08\u0e33\u0e19\u0e27\u0e19\u0e08\u0e33\u0e01\u0e31\u0e14\u0e02\u0e2d\u0e07\u0e41\u0e16\u0e1a\u0e25\u0e31\u0e14!
397	34	0	\u0e0a\u0e37\u0e48\u0e2d\u0e15\u0e31\u0e27\u0e25\u0e30\u0e04\u0e23\u0e0b\u0e49\u0e33!
398	34	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e43\u0e2a\u0e48\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e40\u0e2a\u0e35\u0e22\u0e07!
399	11	1	\u0e22\u0e34\u0e19\u0e14\u0e35\u0e14\u0e49\u0e27\u0e22\u0e17\u0e48\u0e32\u0e19\u0e2a\u0e30\u0e2a\u0e21\u0e0a\u0e34\u0e49\u0e19\u0e2a\u0e48\u0e27\u0e19 $V1 \u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e23\u0e32\u0e07\u0e27\u0e31\u0e25 $V2!
400	11	1	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e2a\u0e34\u0e17\u0e18\u0e34\u0e4c\u0e43\u0e19\u0e01\u0e32\u0e23\u0e02\u0e38\u0e14\u0e2a\u0e21\u0e1a\u0e31\u0e15\u0e34\u0e43\u0e19\u0e09\u0e32\u0e01 $V1! \u0e23\u0e35\u0e1a\u0e44\u0e1b\u0e43\u0e19\u0e41\u0e1c\u0e19\u0e17\u0e35\u0e48 (M) \u0e41\u0e25\u0e49\u0e27\u0e23\u0e31\u0e1a\u0e01\u0e38\u0e0d\u0e41\u0e08\u0e40\u0e25\u0e22!
401	5	0	\u0e40\u0e19\u0e37\u0e48\u0e2d\u0e07\u0e08\u0e32\u0e01 $V1 \u0e21\u0e35\u0e20\u0e32\u0e1e\u0e02\u0e2d\u0e07\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e19\u0e35\u0e49\u0e41\u0e25\u0e49\u0e27 \u0e17\u0e31\u0e49\u0e07\u0e17\u0e35\u0e21\u0e08\u0e36\u0e07\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e01\u0e25\u0e48\u0e2d\u0e07\u0e2a\u0e21\u0e1a\u0e31\u0e15\u0e34\u0e25\u0e31\u0e1a!
402	1	0	\u0e17\u0e48\u0e32\u0e19
403	1	0	 $V1  \u0e43\u0e0a\u0e49 $V2
404	1	0	 $V1  \u0e40\u0e19\u0e37\u0e48\u0e2d\u0e07\u0e08\u0e32\u0e01 $V2 \u0e02\u0e2d\u0e07 $V3, HP$V4$V5
405	1	0	 $V1  \u0e40\u0e19\u0e37\u0e48\u0e2d\u0e07\u0e08\u0e32\u0e01 $V2 \u0e02\u0e2d\u0e07 $V3, HP$V4$V5
406	1	0	 $V1  \u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e1c\u0e25 $V3 \u0e02\u0e2d\u0e07 $V2
407	1	0	$V1$V2$V3$V4$V5
408	1	0	\u0e2b\u0e25\u0e1a
409	1	0	(\u0e23\u0e31\u0e1a\u0e21\u0e37\u0e2d)
410	1	0	(\u0e21\u0e2d\u0e07\u0e02\u0e49\u0e32\u0e21\u0e01\u0e32\u0e23\u0e1b\u0e49\u0e2d\u0e07\u0e01\u0e31\u0e19)
411	1	0	(\u0e04\u0e23\u0e34\u0e15\u0e34\u0e04\u0e2d\u0e25)
412	1	0	(\u0e2a\u0e31\u0e07\u0e2b\u0e32\u0e23)
413	3	0	 $V1  \u0e1a\u0e32\u0e14\u0e40\u0e08\u0e47\u0e1a\u0e2b\u0e19\u0e31\u0e01\u0e41\u0e25\u0e30\u0e25\u0e49\u0e21\u0e25\u0e07!
414	2	0	 $V1  \u0e15\u0e32\u0e22!
415	2	0	 $V1  \u0e40\u0e23\u0e34\u0e48\u0e21\u0e0a\u0e48\u0e27\u0e22\u0e40\u0e2b\u0e25\u0e37\u0e2d $V2...
416	2	0	 $V1  \u0e0a\u0e48\u0e27\u0e22\u0e40\u0e2b\u0e25\u0e37\u0e2d $V2 \u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
417	35	0	\u0e40\u0e23\u0e35\u0e22\u0e19\u0e2a\u0e39\u0e15\u0e23\u0e19\u0e35\u0e49\u0e41\u0e25\u0e49\u0e27!
418	3	0	\u0e41\u0e25\u0e01\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19 Gashapon \u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08
419	8	1	<text style="101" openui="Pet_Mix">\u0e23\u0e27\u0e21\u0e2a\u0e31\u0e15\u0e27\u0e4c\u0e40\u0e25\u0e35\u0e49\u0e22\u0e07</text> \u0e02\u0e2d\u0e07\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d \u0e17\u0e33\u0e01\u0e32\u0e23\u0e23\u0e27\u0e21\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e23\u0e31\u0e1a\u0e44\u0e14\u0e49\u0e41\u0e25\u0e49\u0e27!
420	3	0	\u0e40\u0e27\u0e25\u0e32\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e22\u0e31\u0e07\u0e04\u0e39\u0e25\u0e14\u0e32\u0e27\u0e19\u0e4c\u0e44\u0e21\u0e48\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08
421	3	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e04\u0e19\u0e43\u0e19\u0e17\u0e35\u0e21\u0e40\u0e01\u0e34\u0e19\u0e08\u0e33\u0e19\u0e27\u0e19\u0e04\u0e19\u0e17\u0e35\u0e48\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e01\u0e33\u0e2b\u0e19\u0e14
422	5	0	\u0e40\u0e25\u0e22\u0e40\u0e27\u0e25\u0e32\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19 PK \u0e41\u0e25\u0e49\u0e27!
423	5	0	\u0e1c\u0e39\u0e49\u0e17\u0e35\u0e48\u0e17\u0e48\u0e32\u0e19\u0e40\u0e0a\u0e34\u0e0d\u0e2d\u0e22\u0e39\u0e48\u0e43\u0e19 PK \u0e41\u0e25\u0e49\u0e27!
424	35	0	\u0e27\u0e31\u0e19\u0e19\u0e35\u0e49\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e02\u0e2d\u0e1e\u0e23\u0e44\u0e14\u0e49!
425	9	1	\u0e19\u0e48\u0e32\u0e40\u0e2a\u0e35\u0e22\u0e14\u0e32\u0e22! \u0e20\u0e32\u0e23\u0e01\u0e34\u0e08\u0e44\u0e21\u0e48\u0e21\u0e35\u0e43\u0e04\u0e23\u0e0a\u0e48\u0e27\u0e22\u0e43\u0e2b\u0e49\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08\u0e44\u0e14\u0e49!
426	5	0	\u0e02\u0e2d\u0e1e\u0e23\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
427	67	0	\u0e1e\u0e1a\u0e40\u0e2b\u0e15\u0e38\u0e01\u0e32\u0e23\u0e13\u0e4c\u0e01\u0e25\u0e32\u0e07\u0e17\u0e30\u0e40\u0e25
428	35	0	\u0e1e\u0e25\u0e31\u0e07\u0e27\u0e34\u0e0d\u0e0d\u0e32\u0e13\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d
429	35	0	\u0e21\u0e35\u0e04\u0e19\u0e01\u0e33\u0e25\u0e31\u0e07\u0e17\u0e33\u0e04\u0e27\u0e32\u0e21\u0e2a\u0e30\u0e2d\u0e32\u0e14
430	35	0	\u0e01\u0e33\u0e25\u0e31\u0e07\u0e17\u0e33\u0e04\u0e27\u0e32\u0e21\u0e2a\u0e30\u0e2d\u0e32\u0e14\u0e2d\u0e22\u0e48\u0e32\u0e07\u0e2d\u0e37\u0e48\u0e19\u0e2d\u0e22\u0e39\u0e48
431	0	0	\u0e01\u0e2d\u0e1a\u0e01\u0e39\u0e49\u0e1e\u0e1a\u0e2a\u0e21\u0e1a\u0e31\u0e15\u0e34! \u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e01\u0e32\u0e23\u0e01\u0e23\u0e30\u0e15\u0e38\u0e49\u0e19 \u0e04\u0e48\u0e32\u0e02\u0e27\u0e31\u0e0d\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e02\u0e36\u0e49\u0e19!!
432	4	0	\u0e27\u0e49\u0e32\u0e27! \u0e1c\u0e48\u0e32\u0e19\u0e14\u0e48\u0e32\u0e19\u0e41\u0e25\u0e49\u0e27! \u0e14\u0e48\u0e32\u0e19\u0e43\u0e2b\u0e21\u0e48\u0e01\u0e33\u0e25\u0e31\u0e07\u0e40\u0e1b\u0e34\u0e14\u0e02\u0e36\u0e49\u0e19!
433	2	0	\u0e1d\u0e48\u0e32\u0e22\u0e43\u0e14\u0e1d\u0e48\u0e32\u0e22\u0e2b\u0e19\u0e36\u0e48\u0e07\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e1b\u0e25\u0e14\u0e25\u0e47\u0e2d\u0e01\u0e40\u0e19\u0e37\u0e49\u0e2d\u0e2b\u0e32\u0e01\u0e32\u0e23\u0e0b\u0e37\u0e49\u0e2d\u0e02\u0e32\u0e22!
434	34	0	\u0e01\u0e32\u0e23\u0e0b\u0e37\u0e49\u0e2d\u0e16\u0e36\u0e07\u0e08\u0e33\u0e19\u0e27\u0e19\u0e08\u0e33\u0e01\u0e31\u0e14\u0e41\u0e25\u0e49\u0e27!
435	66	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e27\u0e32\u0e07\u0e02\u0e32\u0e22\u0e41\u0e25\u0e49\u0e27!
436	2	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e16\u0e39\u0e01\u0e19\u0e33\u0e2d\u0e2d\u0e01\u0e41\u0e25\u0e49\u0e27!
437	66	0	\u0e0b\u0e37\u0e49\u0e2d\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e23\u0e35\u0e1a\u0e44\u0e1b\u0e14\u0e39\u0e17\u0e35\u0e48\u0e15\u0e39\u0e49\u0e19\u0e34\u0e23\u0e20\u0e31\u0e22\u0e2a\u0e34!
438	36	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e19\u0e33\u0e2d\u0e2d\u0e01\u0e44\u0e14\u0e49 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e14\u0e39\u0e43\u0e2b\u0e49\u0e41\u0e19\u0e48\u0e0a\u0e31\u0e14\u0e27\u0e48\u0e32\u0e2a\u0e34\u0e19\u0e04\u0e49\u0e32\u0e19\u0e35\u0e49\u0e17\u0e33\u0e01\u0e32\u0e23\u0e02\u0e32\u0e22\u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27\u0e2b\u0e23\u0e37\u0e2d\u0e44\u0e21\u0e48!
439	36	0	\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2a\u0e34\u0e19\u0e04\u0e49\u0e32\u0e19\u0e35\u0e49\u0e2d\u0e22\u0e39\u0e48!
440	36	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e0b\u0e37\u0e49\u0e2d\u0e02\u0e2d\u0e07\u0e17\u0e35\u0e48\u0e15\u0e19\u0e40\u0e2d\u0e07\u0e02\u0e32\u0e22\u0e2d\u0e2d\u0e01\u0e44\u0e1b\u0e44\u0e14\u0e49!
441	1	0	\u0e43\u0e0a\u0e49\u0e22\u0e32\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39 $V1HP \u0e22\u0e32\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e16\u0e39\u0e01\u0e2b\u0e31\u0e01 1 \u0e2b\u0e19\u0e48\u0e27\u0e22
442	2	0	\u0e40\u0e23\u0e35\u0e22\u0e01 [ $V1 ] \u0e41\u0e25\u0e49\u0e27!
443	2	0	\u0e40\u0e23\u0e35\u0e22\u0e01 [ $V1 ] \u0e01\u0e25\u0e31\u0e1a!
444	3	0	\u0e2b\u0e22\u0e38\u0e14\u0e01\u0e32\u0e23\u0e15\u0e34\u0e14\u0e15\u0e32\u0e21!
445	3	0	\u0e40\u0e23\u0e34\u0e48\u0e21\u0e01\u0e32\u0e23\u0e15\u0e34\u0e14\u0e15\u0e32\u0e21 $V1 ...
446	2	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e25\u0e37\u0e2d\u0e01\u0e01\u0e25\u0e48\u0e2d\u0e07!
447	35	0	\u0e40\u0e25\u0e40\u0e27\u0e25\u0e15\u0e48\u0e32\u0e07\u0e01\u0e31\u0e19\u0e21\u0e32\u0e01\u0e40\u0e01\u0e34\u0e19\u0e44\u0e1b \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e42\u0e2d\u0e19\u0e22\u0e49\u0e32\u0e22\u0e44\u0e14\u0e49!
448	2	0	\u0e01\u0e32\u0e23\u0e01\u0e14\u0e15\u0e34\u0e14\u0e15\u0e32\u0e21\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e17\u0e33\u0e01\u0e32\u0e23\u0e40\u0e2b\u0e32\u0e30\u0e44\u0e14\u0e49!
449	3	0	\u0e21\u0e35\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e2b\u0e31\u0e27\u0e2b\u0e19\u0e49\u0e32\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e40\u0e17\u0e48\u0e32\u0e19\u0e31\u0e49\u0e19\u0e17\u0e35\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e44\u0e14\u0e49!
450	3	0	\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e40\u0e25\u0e40\u0e27\u0e253 \u0e08\u0e36\u0e07\u0e08\u0e30\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e44\u0e14\u0e49!
451	3	0	\u0e40\u0e25\u0e22\u0e40\u0e27\u0e25\u0e32\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e41\u0e25\u0e49\u0e27 \u0e04\u0e23\u0e31\u0e49\u0e07\u0e2b\u0e19\u0e49\u0e32\u0e01\u0e23\u0e38\u0e13\u0e32\u0e21\u0e32\u0e25\u0e48\u0e27\u0e07\u0e2b\u0e19\u0e49\u0e32!
452	3	0	\u0e17\u0e48\u0e32\u0e19\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e41\u0e25\u0e49\u0e27!
453	5	0	\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19 Guild War \u0e41\u0e25\u0e49\u0e27! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e15\u0e23\u0e35\u0e22\u0e21\u0e15\u0e31\u0e27\u0e43\u0e2b\u0e49\u0e1e\u0e23\u0e49\u0e2d\u0e21!
454	5	0	\u0e01\u0e32\u0e23\u0e08\u0e31\u0e1a\u0e04\u0e39\u0e48\u0e15\u0e48\u0e2d\u0e2a\u0e39\u0e49 Guild War \u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08! \u0e01\u0e34\u0e25\u0e14\u0e4c\u0e17\u0e35\u0e48\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e15\u0e23\u0e27\u0e08\u0e2a\u0e2d\u0e1a\u0e44\u0e14\u0e49\u0e43\u0e19\u0e2b\u0e19\u0e49\u0e32 Guild
455	5	0	\u0e01\u0e32\u0e23\u0e23\u0e1a\u0e43\u0e19\u0e2a\u0e21\u0e23\u0e20\u0e39\u0e21\u0e34 Guild War \u0e40\u0e23\u0e34\u0e48\u0e21\u0e41\u0e25\u0e49\u0e27!
456	5	0	\u0e01\u0e32\u0e23\u0e23\u0e1a\u0e43\u0e19\u0e2a\u0e21\u0e23\u0e20\u0e39\u0e21\u0e34\u0e2a\u0e34\u0e49\u0e19\u0e2a\u0e38\u0e14! \u0e2a\u0e19\u0e32\u0e21\u0e08\u0e30\u0e40\u0e23\u0e34\u0e48\u0e21\u0e43\u0e19 $V1 \u0e27\u0e34\u0e19\u0e32\u0e17\u0e35! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e15\u0e23\u0e35\u0e22\u0e21\u0e15\u0e31\u0e27\u0e43\u0e2b\u0e49\u0e1e\u0e23\u0e49\u0e2d\u0e21
457	3	0	\u0e01\u0e32\u0e23\u0e23\u0e1a\u0e43\u0e19\u0e2a\u0e21\u0e23\u0e20\u0e39\u0e21\u0e34\u0e40\u0e23\u0e34\u0e48\u0e21\u0e41\u0e25\u0e49\u0e27 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e17\u0e33\u0e01\u0e32\u0e23\u0e40\u0e25\u0e37\u0e2d\u0e01\u0e44\u0e14\u0e49!
458	35	0	\u0e2d\u0e35\u0e01\u0e19\u0e34\u0e14\u0e40\u0e14\u0e35\u0e22\u0e27\u0e17\u0e48\u0e32\u0e19\u0e01\u0e47\u0e08\u0e30\u0e44\u0e14\u0e49\u0e1c\u0e25\u0e36\u0e01\u0e41\u0e25\u0e49\u0e27!
459	66	0	\u0e01\u0e32\u0e23\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e1b\u0e25\u0e07\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
460	66	0	\u0e40\u0e1b\u0e34\u0e14\u0e0a\u0e48\u0e2d\u0e07\u0e2b\u0e25\u0e2d\u0e21\u0e1c\u0e25\u0e36\u0e01\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
461	66	0	\u0e17\u0e48\u0e32\u0e19\u0e02\u0e22\u0e32\u0e22\u0e16\u0e36\u0e07\u0e02\u0e31\u0e49\u0e19\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27!
462	66	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e2d\u0e31\u0e15\u0e23\u0e32\u0e01\u0e32\u0e23\u0e2b\u0e25\u0e2d\u0e21\u0e41\u0e25\u0e49\u0e27!
463	66	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e08\u0e33\u0e19\u0e27\u0e19\u0e04\u0e27\u0e32\u0e21\u0e1b\u0e25\u0e2d\u0e14\u0e20\u0e31\u0e22\u0e41\u0e25\u0e49\u0e27!
464	66	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e40\u0e25\u0e40\u0e27\u0e25\u0e1c\u0e25\u0e36\u0e01\u0e41\u0e25\u0e49\u0e27!
465	66	0	\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e08\u0e33\u0e19\u0e27\u0e19\u0e01\u0e32\u0e23\u0e2a\u0e48\u0e07\u0e14\u0e48\u0e27\u0e19\u0e41\u0e25\u0e49\u0e27!
466	66	0	\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e41\u0e25\u0e49\u0e27!
467	3	0	 Field Guide  \u0e19\u0e35\u0e49\u0e23\u0e27\u0e1a\u0e23\u0e27\u0e21\u0e04\u0e23\u0e1a\u0e41\u0e25\u0e49\u0e27!
468	5	0	\u0e16\u0e39\u0e01\u0e15\u0e31\u0e14\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e40\u0e0b\u0e34\u0e23\u0e4c\u0e1f\u0e40\u0e27\u0e2d\u0e23\u0e4c
469	35	0	\u0e1b\u0e23\u0e30\u0e40\u0e20\u0e17\u0e1c\u0e25\u0e36\u0e01\u0e44\u0e21\u0e48\u0e16\u0e39\u0e01\u0e15\u0e49\u0e2d\u0e07!
